,market_volatility,avg_correlation,cross_sectional_dispersion,regime_score,label
2019-05-21,0.0073116068385448,0.2527927098822585,0.013153936065482,-0.3586468919530492,1
2019-05-22,0.0072637026520899,0.2411917786765695,0.0135617450649151,-0.3650575811057933,1
2019-05-23,0.0075321238755355,0.2436978413538046,0.0138137138014646,-0.3299583273966641,1
2019-05-24,0.0075385871897379,0.244336576983848,0.0138084076526842,-0.3285067153335575,1
2019-05-28,0.0075595780610023,0.2594272348683725,0.0136491648199362,-0.3045084268539244,1
2019-05-29,0.0076059191531406,0.261680291092162,0.0136917983063133,-0.2948122479803343,1
2019-05-30,0.0075653768245488,0.2685497757994244,0.0131616487652748,-0.3098060213270782,1
2019-05-31,0.0078462648887253,0.2936450470939822,0.0129479118839383,-0.251269923872884,1
2019-06-03,0.007873537300932,0.2898519869910346,0.0131732635470243,-0.2460039701396446,1
2019-06-04,0.0090592468943799,0.3339899344844837,0.0132899792759482,-0.0734056863440258,1
2019-06-05,0.0091032798798826,0.3422582505383476,0.0132988354264543,-0.053373286030398,1
2019-06-06,0.0092115161508067,0.3508070992179235,0.0132682453042622,-0.0305226279099955,1
2019-06-07,0.0093888430791449,0.3690173406340172,0.0129390193489678,0.0016057148052871,1
2019-06-10,0.0093686257080763,0.3695834485769769,0.0127177335212053,-0.0095196935497685,1
2019-06-11,0.0093642580143431,0.3659162982939054,0.0128125517040378,-0.0125273569699608,1
2019-06-12,0.0093336241207193,0.365486829080786,0.0127340202687655,-0.0192852839642819,1
2019-06-13,0.0092022755829849,0.3535957045195887,0.0126831102906095,-0.0544357994779998,1
2019-06-14,0.0092020363106927,0.3561440009393953,0.0125968620972962,-0.05356721070398,1
2019-06-17,0.0090517793841641,0.3487571779826732,0.0126402675205146,-0.0761857516710868,1
2019-06-18,0.0092179716739129,0.3481361138923911,0.0127627708979063,-0.0605028684938528,1
2019-06-19,0.0087596805545429,0.3243783494867775,0.0127271599037655,-0.1402821568399358,1
2019-06-20,0.0089596592400075,0.3291056358175092,0.0127927581899064,-0.1143924589018197,1
2019-06-21,0.0089419526260933,0.3280348207113376,0.0127928390480954,-0.1177118220329941,1
2019-06-24,0.0089057061037336,0.323661520228633,0.0128515789192335,-0.1260181182723392,1
2019-06-25,0.0079336051488317,0.2858174797731231,0.0128570298785666,-0.2658698011408295,1
2019-06-26,0.0078123595182831,0.2750645423851952,0.0131334184284088,-0.2818681134180515,1
2019-06-27,0.0078173774603073,0.2761509911785386,0.013107787228211,-0.2806115972735779,1
2019-06-28,0.0077083773202914,0.268935357169764,0.013022895175647,-0.3065300592846064,1
2019-07-01,0.0076297077619597,0.268279130357243,0.0129514504978048,-0.3165399969190264,1
2019-07-02,0.0075360833332792,0.2674599569099714,0.0129075381882543,-0.3264962421455282,1
2019-07-03,0.0075065792402574,0.2694971777681944,0.0128846681315928,-0.3254411118367815,1
2019-07-05,0.0074298625129218,0.2786792291481847,0.0124141461392264,-0.3351789508171954,1
2019-07-08,0.007096241000788,0.2715623925993505,0.0121842327285905,-0.3827743595658794,1
2019-07-09,0.0070957213640355,0.2714786875570596,0.0122335550487915,-0.3805377469079388,1
2019-07-10,0.0067833289269594,0.2470669713978489,0.0120838045461316,-0.4577349146495767,1
2019-07-11,0.0066031648996746,0.233634569400301,0.0121646089342241,-0.4926805007977338,1
2019-07-12,0.0066155850936395,0.2294231527293819,0.0122339203878332,-0.4969511043280299,1
2019-07-15,0.0059184233429932,0.1959860259348973,0.012110429419987,-0.6162772478815361,0
2019-07-16,0.0060382176497278,0.2164399173077797,0.0117783593303601,-0.5835205672636821,0
2019-07-17,0.0050152339507015,0.1659048920538558,0.0116531476896753,-0.7588175545791719,0
2019-07-18,0.004918268559521,0.157790016219637,0.0117171609823131,-0.7783999733702527,0
2019-07-19,0.0049953893584203,0.1653030951118405,0.0117347829410512,-0.757294647180297,0
2019-07-22,0.0047797481925106,0.1539999288932697,0.0116780907343161,-0.797060291461529,0
2019-07-23,0.0048832279827966,0.1579853949233835,0.0116706434354782,-0.7825997703952672,0
2019-07-24,0.0049156442583768,0.1524125289359051,0.0118893819928941,-0.780921623104067,0
2019-07-25,0.0050221883074412,0.1564237504526347,0.0120449936354292,-0.7581424814663126,0
2019-07-26,0.005093211894174,0.1549840623520544,0.0122266362023176,-0.7474181980784165,0
2019-07-29,0.0050977005518171,0.1544230434446897,0.0122123955414453,-0.7489627669929104,0
2019-07-30,0.0051514112025102,0.1583160911153537,0.0122556389287514,-0.7354392521949905,0
2019-07-31,0.0055178213360418,0.17986716331034,0.0123054615713596,-0.6654313679297583,0
2019-08-01,0.0058326288303661,0.1842646600107467,0.0125865312201086,-0.6220333074178221,0
2019-08-02,0.0056264522062483,0.1696372475228733,0.0127631750617027,-0.6563561009059304,0
2019-08-05,0.0076078307396879,0.2712893484274492,0.0129122586760608,-0.3138263696663074,1
2019-08-06,0.0079858232002866,0.2936626876496361,0.0128650072091314,-0.2462003021915924,1
2019-08-07,0.0078145531166387,0.2855515823301817,0.0127031829210473,-0.2818102586343688,1
2019-08-08,0.0086465692862951,0.3349017857119588,0.0126544640347749,-0.1300118745913487,1
2019-08-09,0.0086896588455357,0.3346017051728878,0.0127485561858503,-0.1231434866491895,1
2019-08-12,0.0089209732656482,0.346327472929199,0.0128380476428915,-0.0798752865527622,1
2019-08-13,0.0091732850302017,0.3574488217653834,0.0128671797523857,-0.0394401160404132,1
2019-08-14,0.0104632696126875,0.4196520567449942,0.0128547203097446,0.1701076608125071,1
2019-08-15,0.0103498348711656,0.4020972104904315,0.0132403908956014,0.1462782981672246,1
2019-08-16,0.0108337138619743,0.4198648677360618,0.0134355827254981,0.2235190980560368,1
2019-08-19,0.0110851272458219,0.4297716411658432,0.0134986975379244,0.2631215535269747,2
2019-08-20,0.0111500002522853,0.4291697759702899,0.0135309916432403,0.267748889711514,2
2019-08-21,0.0113231469126798,0.430567561406429,0.0139518576891589,0.3027265338774806,2
2019-08-22,0.0112988913578301,0.4371530803440908,0.013802766902409,0.3070745964796788,2
2019-08-23,0.0121177481117083,0.4742707319544934,0.0138429529853613,0.4376847863613998,2
2019-08-26,0.0123448325406907,0.4841739858218971,0.0138335055164319,0.4720982252428766,2
2019-08-27,0.0123419085289643,0.479950153482908,0.0139111467419089,0.4672101965438736,2
2019-08-28,0.0124238721048168,0.4857593852886202,0.0137736036246592,0.477513161868411,2
2019-08-29,0.0126653614916142,0.4950489104115096,0.0136486282852104,0.5059142352078473,2
2019-08-30,0.0126375790942019,0.4996951703676372,0.0134614227017561,0.5042263637692752,2
2019-09-03,0.0126721368754139,0.4988244587223481,0.0135579971707918,0.5095057139593062,2
2019-09-04,0.0127925448018018,0.5087517987982204,0.0134766104500958,0.5334265774111202,2
2019-09-05,0.0129491547593286,0.5166330867854756,0.0133882527595794,0.5552367466327969,2
2019-09-06,0.0129258159672298,0.5263802843132803,0.0131429801719547,0.5612774645994478,2
2019-09-09,0.0128517631137877,0.5121382165084818,0.0132789609322015,0.5343704170418961,2
2019-09-10,0.0128469612876821,0.4986046192636406,0.013514631687001,0.5183596024719346,2
2019-09-11,0.012892874906446,0.5024704127329067,0.0134957198715179,0.5282430520454856,2
2019-09-12,0.012666775414928,0.4936666891796974,0.0133529746374242,0.4885880040290467,2
2019-09-13,0.0125114756623015,0.4980369592885952,0.0131137392885049,0.4754217269097169,2
2019-09-16,0.0124234768329829,0.4946336444497703,0.0130891033111557,0.4615641351018377,2
2019-09-17,0.0111231645461654,0.4434188338588791,0.0130220648224803,0.2696178513922914,2
2019-09-18,0.010970885240253,0.4347261908581124,0.0131547108256496,0.2486420219128371,2
2019-09-19,0.0109698989373436,0.4408993366008095,0.0129795627469359,0.2523907417354771,2
2019-09-20,0.0104651861526068,0.4198805098723969,0.0127741506142232,0.1667093474193374,1
2019-09-23,0.0103878074092132,0.4203927096231492,0.0126401150257501,0.1560493816414088,1
2019-09-24,0.0101854665829145,0.4099316260138366,0.0126371256222586,0.1215128634202399,1
2019-09-25,0.0099767403001458,0.3975888533366158,0.0127294958893012,0.0874721993213763,1
2019-09-26,0.0083241583208432,0.3130273141771303,0.0126980781126652,-0.1931713855615635,1
2019-09-27,0.0083935892003511,0.3238066498983291,0.0124491349173363,-0.1791536932772755,1
2019-09-30,0.0079684885988312,0.3033826279119442,0.012310106970304,-0.2551379223913317,1
2019-10-01,0.0081597735221564,0.3049539288957238,0.0124395231962673,-0.2330393604366073,1
2019-10-02,0.0088280069821853,0.3463354671632257,0.0123970283086972,-0.1077601392153024,1
2019-10-03,0.0087377185427109,0.3505754906534706,0.0119549562784833,-0.1269679268793275,1
2019-10-04,0.0091115911375111,0.3754332672945133,0.0119060419809706,-0.054672194629204,1
2019-10-07,0.0077025309253291,0.3082672884379122,0.0116765069678818,-0.2940156928766684,1
2019-10-08,0.0080170499978651,0.3209680230433521,0.0117591509673073,-0.2436693144054379,1
2019-10-09,0.0081555963594236,0.3330612475354215,0.0116096260328139,-0.2175540206526699,1
2019-10-10,0.0081612527776857,0.3320716715413048,0.0116596759493774,-0.2167081170100943,1
2019-10-11,0.0080649302833781,0.321716588605463,0.0118000935418009,-0.2369969338167466,1
2019-10-14,0.0080719456173364,0.3216952234102737,0.0118183098363806,-0.2356798189521453,1
2019-10-15,0.0081242174782904,0.326711189407392,0.0119207985806791,-0.2170501464563323,1
2019-10-16,0.007904638420782,0.3151723788909591,0.0118962992524931,-0.2559573641917998,1
2019-10-17,0.0076195369861193,0.3126646662325208,0.0116798363342739,-0.2903954240642003,1
2019-10-18,0.0076666869123408,0.3119741918166969,0.0118882956971901,-0.2783929618868043,1
2019-10-21,0.0077461753778533,0.3263773224500406,0.011684637433224,-0.254152358216093,1
2019-10-22,0.0077732817572327,0.3284193760049836,0.0117106449305753,-0.2469641300370205,1
2019-10-23,0.0076999331361747,0.3201999907574053,0.0118289124121474,-0.2625281403885713,1
2019-10-24,0.007690418218252,0.3121904166287328,0.0120374123781715,-0.2690262479396295,1
2019-10-25,0.0077651573236128,0.3072476093951686,0.0122162788159495,-0.2652766555771884,1
2019-10-28,0.0077561900887246,0.3101024305755528,0.0120042903242618,-0.2705797719961735,1
2019-10-29,0.0077248699755179,0.3032289599700041,0.0119908178718539,-0.2871890988805203,1
2019-10-30,0.0077533951243876,0.3013118367051049,0.0120810064384488,-0.28473553935081,1
2019-10-31,0.0077928246518014,0.3018340689087868,0.0121621104423625,-0.2770871309261859,1
2019-11-01,0.0079278073773083,0.2991538939720519,0.0123655217000743,-0.263606781326701,1
2019-11-04,0.0079454184889437,0.2877852844131703,0.0127216704965044,-0.2678149607774512,1
2019-11-05,0.0077879797246162,0.2830769528456617,0.0127135897863636,-0.2880366315469583,1
2019-11-06,0.0077495478086009,0.2821248804290782,0.0126019389566218,-0.2979995916093569,1
2019-11-07,0.0077750607869465,0.2785680340712105,0.0127826088786278,-0.2945816227647925,1
2019-11-08,0.007720178193905,0.2758955828361447,0.0127654567978429,-0.3044241056403465,1
2019-11-11,0.0077460176294674,0.2779994203052306,0.0127765397933713,-0.297932194116973,1
2019-11-12,0.0071904154505384,0.2563604939027403,0.012576843628502,-0.3879152327397092,1
2019-11-13,0.0059770641402447,0.1843904983661945,0.0127157177916655,-0.6059343094809395,0
2019-11-14,0.0058656834430676,0.1775440483248666,0.0127377968263458,-0.6259708860624165,0
2019-11-15,0.0055173324982551,0.1478922340098419,0.012866206016779,-0.7023535107681362,0
2019-11-18,0.0054378819616066,0.1423049906045073,0.0129771602392932,-0.7133585593389747,0
2019-11-19,0.00438934547412,0.0926366775962023,0.0130561560749907,-0.8784748557494695,0
2019-11-20,0.0042632846721839,0.0817958065302455,0.013453767932871,-0.8889695680873198,0
2019-11-21,0.0041187705524966,0.0743512616203442,0.0135369015170569,-0.9093636531735536,0
2019-11-22,0.0037435190874114,0.063591236312458,0.0132770625897695,-0.9685280069470804,0
2019-11-25,0.0037813544461595,0.0629939359532928,0.0134214392336853,-0.9601168784606552,0
2019-11-26,0.0035163711346961,0.0558142977317659,0.0132360432934476,-1.0011442801457031,0
2019-11-27,0.0034157633437161,0.0538075812004913,0.0131728747678164,-1.0149104568930496,0
2019-11-29,0.003557921404896,0.0595700703003455,0.0130493128497136,-1.0000702497311091,0
2019-12-02,0.0038657275054152,0.0769014339017517,0.0128436365266898,-0.95506601964913,0
2019-12-03,0.0040467807017058,0.0835446814157485,0.0127337799996152,-0.935221710567161,0
2019-12-04,0.0041031295554547,0.0890079994761128,0.0124495222138869,-0.934552050919114,0
2019-12-05,0.0041010353354402,0.0923500736177652,0.0122200627740554,-0.9392846698062,0
2019-12-06,0.0043327524388018,0.1076223766786231,0.0119390778446619,-0.9071480325144984,0
2019-12-09,0.0043169249305612,0.1140482156355431,0.0116925903805897,-0.907388940535662,0
2019-12-10,0.0043134977421211,0.1166922941737694,0.0115625464603036,-0.9087018548059328,0
2019-12-11,0.0043244095888242,0.1203355908518973,0.0115119992041115,-0.9031241112972924,0
2019-12-12,0.0046018337061219,0.1301206170722435,0.0114036251283278,-0.8705481535129921,0
2019-12-13,0.0045297348441701,0.1246132380166259,0.0114440147037425,-0.8844011647100405,0
2019-12-16,0.0043859961842767,0.1305648137001155,0.0112187436890535,-0.8929237603338438,0
2019-12-17,0.0043588552270453,0.1401427130945911,0.0108608327197805,-0.893045956021927,0
2019-12-18,0.0043708891205742,0.1418696734255274,0.0109147223664643,-0.8861019531293439,0
2019-12-19,0.004397643441916,0.1459219972511992,0.010830908938537,-0.8803060524524742,0
2019-12-20,0.0043850080496377,0.1544504139858984,0.0105501427985236,-0.8777838996245246,0
2019-12-23,0.004372541490257,0.1588149187387863,0.010484071280592,-0.8730466376010979,0
2019-12-24,0.0043137380228374,0.1575151998749779,0.010330744060335,-0.8871073093810998,0
2019-12-26,0.0043198871703712,0.1596213668911017,0.0102731678789418,-0.8852958879159696,0
2019-12-27,0.0043238894807693,0.1668592922448697,0.0099749363770131,-0.8851570097181813,0
2019-12-30,0.004539029961041,0.185033155446721,0.0098541278875054,-0.8403173315184771,0
2019-12-31,0.0043960305187304,0.1835631844107319,0.0096212701071263,-0.8641674012755671,0
2020-01-02,0.0046011851478889,0.1849964002949255,0.0097975642000235,-0.8391211848862343,0
2020-01-03,0.004876709345215,0.2041847621783665,0.009802417165754,-0.7820624238646255,0
2020-01-06,0.004866556462612,0.2090401099425031,0.009462879958045,-0.7897090610031761,0
2020-01-07,0.004881695985414,0.2128167379855455,0.0093571682910477,-0.7863138984807387,0
2020-01-08,0.0048947899839269,0.210264798452544,0.0095036211674981,-0.7833702994855412,0
2020-01-09,0.0049320681429116,0.2214343795224033,0.0093964178063469,-0.7636570360641843,0
2020-01-10,0.0049966466125168,0.2258649660827097,0.0093655777448619,-0.7520003328991147,0
2020-01-13,0.0051003585227334,0.229501363847131,0.0094486157046465,-0.7337541542460774,0
2020-01-14,0.0050245154135899,0.218944729620693,0.0095935509552061,-0.7528863694764634,0
2020-01-15,0.004663009695111,0.1906443689497853,0.0097422047131876,-0.826397043309083,0
2020-01-16,0.0044761400107665,0.1828092365220184,0.0097134780295027,-0.8558863929180387,0
2020-01-17,0.0043867371120855,0.176417458270513,0.0096887324948503,-0.8758816474025413,0
2020-01-21,0.0045367859825979,0.1791858907406299,0.0098245679174061,-0.8537450487628733,0
2020-01-22,0.0043486714532316,0.1672244287309764,0.0098103845731514,-0.8909366846360127,0
2020-01-23,0.0042791693298682,0.1597108741165097,0.009939178409745,-0.904301574972636,0
2020-01-24,0.004582817910521,0.1752916916546107,0.0101914360434673,-0.8404552359646927,0
2020-01-27,0.0055976807976422,0.222977304679306,0.0103892137656614,-0.6678594883714368,0
2020-01-28,0.0055181849480516,0.2288136494004318,0.0102858167171247,-0.6663811839352607,0
2020-01-29,0.0055426061992008,0.2296414653506249,0.0104319152602444,-0.6558824465697977,0
2020-01-30,0.0054728265573282,0.2135995636095255,0.0106538828141571,-0.6818941599642839,0
2020-01-31,0.0065597814050709,0.2716398655939376,0.0109587544232093,-0.4783528597279648,1
2020-02-03,0.0066427929853026,0.2719837544028876,0.0110718641153984,-0.4666289815316516,1
2020-02-04,0.0069835946991637,0.2751791828513837,0.0113818436274744,-0.4225289997677889,1
2020-02-05,0.0072565487098418,0.2713049865344193,0.0117575300284587,-0.3939090397518324,1
2020-02-06,0.0072564242207256,0.2711269936532012,0.011789301203491,-0.3927053357106855,1
2020-02-07,0.0073195857070453,0.2665874684980585,0.0120913841623195,-0.382803336894618,1
2020-02-10,0.0073767597495196,0.2663172245935494,0.0122129961537067,-0.3735914071153325,1
2020-02-11,0.0074085768143032,0.2584185201967817,0.0125714168676461,-0.3697438946056419,1
2020-02-12,0.0073618452721871,0.2479291452091743,0.0127317899568696,-0.3860709664322242,1
2020-02-13,0.0073652194447145,0.2434623255801394,0.0129306443686745,-0.3850418526948472,1
2020-02-14,0.0072303193510294,0.2462911137946016,0.0128131608599646,-0.393965851422166,1
2020-02-18,0.0070951862806561,0.2413227195029649,0.0127869539761599,-0.4141497570162408,1
2020-02-19,0.0071201853934454,0.2398354611688085,0.012899366454136,-0.409958804617378,1
2020-02-20,0.0071316262893436,0.2362955108547656,0.0130188032079907,-0.410456796007177,1
2020-02-21,0.0073450786636874,0.238362196723024,0.0131729552181033,-0.3846823533919852,1
2020-02-24,0.0093269789209817,0.3227282024535892,0.0135590717282096,-0.0653322142827733,1
2020-02-25,0.010954645759125,0.3955293979811941,0.0137440331970623,0.1975055889755051,1
2020-02-26,0.0108499426210873,0.3830315074638807,0.0140419821228943,0.1801296778665139,1
2020-02-27,0.0131222248351802,0.4820264391479956,0.0142822834538924,0.5408424410024616,2
2020-02-28,0.0131367188359494,0.4652801135185191,0.0146187857580992,0.5245888396664963,2
2020-03-02,0.0154849724262043,0.5367730474013034,0.0149786394168119,0.8406007259284973,2
2020-03-03,0.0159786754940086,0.5428172383494285,0.0153074941914929,0.9014007511036688,2
2020-03-04,0.0178971290440714,0.5880888545308955,0.0155508469446016,1.1305175361991393,2
2020-03-05,0.0188550259806795,0.6049355991368406,0.0158757369505997,1.243340226996882,2
2020-03-06,0.0189986090197827,0.6013754599979068,0.0161997199881263,1.26156921031138,2
2020-03-09,0.0237033309129283,0.666187793920027,0.017388894377777,1.759347873153941,2
2020-03-10,0.0254182786931407,0.6797973571910876,0.0177396704822766,1.9164618477217543,2
2020-03-11,0.0266939553832305,0.6929538776464208,0.0182652227185857,2.0525526108695225,2
2020-03-12,0.0319782024434646,0.7563828232725497,0.0188968544521855,2.557888988858528,2
2020-03-13,0.0370413252842312,0.7822612789913179,0.0198985285889315,2.9911583950562655,2
2020-03-16,0.0425004198937495,0.804729288976408,0.0210124255101534,3.4490047285244274,2
2020-03-17,0.0443113897636357,0.7948917178772544,0.0221001769352675,3.6014679173751016,2
2020-03-18,0.0451625224212281,0.7790578882024191,0.0234345006323145,3.6911809692735735,2
2020-03-19,0.0452152546663548,0.7504735112090659,0.0246221705494113,3.6956074693495458,2
2020-03-20,0.0453895519102314,0.7387823063225757,0.025588321744278,3.7311781724265938,2
2020-03-23,0.045563711902346,0.7249338131670234,0.0267445381394798,3.771781438490336,2
2020-03-24,0.0502610576009584,0.738148514872351,0.0283868847192433,4.187204119867492,2
2020-03-25,0.0504972463943659,0.722528992351032,0.0296722564683536,4.23467682055725,2
2020-03-26,0.0521821573272892,0.7307567380782313,0.030301438323361,4.3927186746142945,2
2020-03-27,0.0523942323986191,0.7286861714734132,0.0309387269845558,4.433939847870118,2
2020-03-30,0.0528240088165271,0.7288941443143299,0.0313158922329024,4.481148950644195,2
2020-03-31,0.0528526591602565,0.7261369620203157,0.031709802336954,4.496936864150369,2
2020-04-01,0.0532160438324703,0.72543020161645,0.0323109141907181,4.549029224826041,2
2020-04-02,0.0536594399997973,0.7257947946407731,0.0328781638658106,4.606849240493853,2
2020-04-03,0.0536892595031333,0.7254239099964412,0.033035793144954,4.615848879599175,2
2020-04-06,0.0554424346226379,0.7339977025296025,0.0335718038639272,4.774449630293203,2
2020-04-07,0.0552049537213941,0.7293699117992937,0.033918508852573,4.766701556396569,2
2020-04-08,0.0557258490751631,0.7314915042301616,0.0341144807180392,4.814779783023318,2
2020-04-09,0.0552785508854657,0.7248706248879923,0.0345703206506495,4.794667899072972,2
2020-04-13,0.0552902678329662,0.7244227220044299,0.0346138437566856,4.796682483238682,2
2020-04-14,0.0549165153359526,0.721962475701995,0.0346902975207377,4.771027204008216,2
2020-04-15,0.0549447148908981,0.722445395237095,0.034823537167916,4.780440057398417,2
2020-04-16,0.0543679456298051,0.7173218380811017,0.0351435657454908,4.748161737064798,2
2020-04-17,0.0545663488534586,0.7130841693457693,0.035843974446782,4.787230153070692,2
2020-04-20,0.0545873980250525,0.7139551770152803,0.0356494643729311,4.7807466818916176,2
2020-04-21,0.0527438504035533,0.705682279823226,0.034495338179746,4.586262513749191,2
2020-04-22,0.0522474503516644,0.7032608913845037,0.0342932613606846,4.538879716617218,2
2020-04-23,0.0513274916867203,0.6963689626387032,0.0340405837046366,4.452233294914912,2
2020-04-24,0.0473533532018506,0.6627577429252427,0.0334353534300051,4.094226064896568,2
2020-04-27,0.044468512541555,0.6462922124492972,0.0324857439441288,3.825140249878092,2
2020-04-28,0.0377700368526262,0.5811865053583298,0.0315245257266901,3.2075408770411493,2
2020-04-29,0.0366158493411888,0.5731792430816666,0.0311012042800779,3.094867156419762,2
2020-04-30,0.0345877871984261,0.57128660208647,0.0298656374223925,2.897172620692986,2
2020-05-01,0.0352261563364309,0.6072715566456403,0.0287116899346186,2.9546094628269075,2
2020-05-04,0.0343325415434692,0.6044804351981151,0.0281925135613063,2.8647932325872105,2
2020-05-05,0.0333721412065215,0.6125921405653023,0.0270910521034688,2.763838735054367,2
2020-05-06,0.0282743792506659,0.5690017484157571,0.0256232843946579,2.2694461700292785,2
2020-05-07,0.0282016354241182,0.5915894355084674,0.0246461451541614,2.262003420056443,2
2020-05-08,0.0260882582399581,0.5612405254080505,0.0242804601360558,2.0442383103802344,2
2020-05-11,0.0251539156855766,0.5509926292955638,0.0239495854064559,1.9459990759370136,2
2020-05-12,0.0250805095651895,0.5534194538818697,0.0236744184049155,1.9324877139444332,2
2020-05-13,0.0251129908533057,0.5575354775332004,0.0235547262173525,1.9370124287830464,2
2020-05-14,0.0235043551198267,0.53417646305891,0.0231557043675522,1.7647649297012329,2
2020-05-15,0.0230664346934749,0.5288986897474194,0.0227774259353243,1.7067205086859052,2
2020-05-18,0.0235748222023683,0.5252545625669595,0.0233639457302212,1.7616453539737948,2
2020-05-19,0.0202745709404375,0.4571553931067088,0.0226807669443639,1.3741848247396442,2
2020-05-20,0.0203981299379447,0.4603984734653919,0.0225303509406212,1.381386945001335,2
2020-05-21,0.0194527404315217,0.4419032532100124,0.0222164898512856,1.2665965801944925,2
2020-05-22,0.0193344721965882,0.4518510715740633,0.0215368999558285,1.2453448117226884,2
2020-05-26,0.0193217054648703,0.4453711956097756,0.0217363439527796,1.2412777376011157,2
2020-05-27,0.0190808213120633,0.4290269612351287,0.0217667774126891,1.1939804962483784,2
2020-05-28,0.0182992775463645,0.407270626441466,0.0217362575432765,1.0973394160853025,2
2020-05-29,0.0182640100127436,0.4138717959163602,0.0213955068149421,1.0915175223829765,2
2020-06-01,0.0169266022238495,0.3942678355344029,0.0206313839708121,0.926553076479232,2
2020-06-02,0.0165020586575448,0.3838962708078492,0.0206178124936471,0.8771294402018204,2
2020-06-03,0.0154075685648033,0.3401138219821638,0.0208819967848602,0.7300624654890053,2
2020-06-04,0.015058283379462,0.3265543739597514,0.0208655998052186,0.6789817957638071,2
2020-06-05,0.0157031918523848,0.3447446192473468,0.0210501696074235,0.7670917146147951,2
2020-06-08,0.0157292371846384,0.3414426516752628,0.0211832926809228,0.7687077095034696,2
2020-06-09,0.0158064417446745,0.3407703622155192,0.0212258877093208,0.7745094348267771,2
2020-06-10,0.0159902875865773,0.3376409714243195,0.0213340888894134,0.7855704971317673,2
2020-06-11,0.0196570853978295,0.4781684409839423,0.0209881223878171,1.292508857505508,2
2020-06-12,0.0196068486704534,0.4771190554494282,0.0210146496848799,1.2884117216311526,2
2020-06-15,0.0187116453023461,0.4571847111341407,0.020758674674071,1.1768610105063595,2
2020-06-16,0.0189311201844557,0.4685157011816394,0.0206073776206106,1.206645291853584,2
2020-06-17,0.0190001671204873,0.4686118127752179,0.0206262938729899,1.2122948439550654,2
2020-06-18,0.0188246147674476,0.4664878668348043,0.0205093248132187,1.1907247836264525,2
2020-06-19,0.0187714998310072,0.4667515516957692,0.0201956058800057,1.1722623946970556,2
2020-06-22,0.0184729783302606,0.4611643698788286,0.0200247573323541,1.1329780173721482,2
2020-06-23,0.0184479674328084,0.4667883486674039,0.0197273559077742,1.1279967173025565,2
2020-06-24,0.0188234536327905,0.4792026804018217,0.019797524966112,1.1811378084602169,2
2020-06-25,0.0184692195080252,0.4771070935907451,0.0196155397397687,1.1447130645225854,2
2020-06-26,0.0190744568801597,0.4949535952443135,0.0196390083544905,1.221562330176328,2
2020-06-29,0.0192460634007378,0.5053133760545815,0.0196016723273471,1.2518875698156238,2
2020-06-30,0.0180444723360835,0.503164290467352,0.0187767014817259,1.128083368029974,2
2020-07-01,0.0178315526407772,0.489178819658648,0.0191191869405847,1.1028203392391431,2
2020-07-02,0.0176186023860527,0.4918435205277106,0.0187617726056493,1.0765872141335784,2
2020-07-06,0.0176629649314598,0.4902065585815162,0.0189015725831056,1.0830978129241255,2
2020-07-07,0.0178191305187833,0.4861270391748808,0.0192320053023066,1.1014196681517796,2
2020-07-08,0.0176576297643552,0.5024492109881085,0.0186157878294135,1.0933568403657912,2
2020-07-09,0.0175774722993212,0.5060476913014924,0.0185428467892352,1.0917751828428954,2
2020-07-10,0.0177397723302013,0.5144459074223464,0.0184879913926134,1.1166598765571505,2
2020-07-13,0.0177978984230723,0.5151548795013208,0.0184695860075977,1.12098713619364,2
2020-07-14,0.01799461721067,0.5242720332965283,0.018432307930523,1.150447380574473,2
2020-07-15,0.0180367911564995,0.5219635031199994,0.0184875038692584,1.1512722526833086,2
2020-07-16,0.0177809809547657,0.5269437567087255,0.0181071822659221,1.125780760347881,2
2020-07-17,0.0177831756127018,0.5327786702572896,0.0179553980266323,1.1302097852906283,2
2020-07-20,0.0169642069397282,0.51597579534336,0.017782463773209,1.0340862605725831,2
2020-07-21,0.0168613305977627,0.5123987104034861,0.0177769415134496,1.0198491052718714,2
2020-07-22,0.0167642511688208,0.5114078832343828,0.0176099320940645,1.0032305506319887,2
2020-07-23,0.0167155139055317,0.5161736951254897,0.0172736598482273,0.993038853528301,2
2020-07-24,0.0117025837071073,0.3431880721057513,0.0172202708099875,0.3126276666845814,2
2020-07-27,0.0114376095106642,0.3418492610550213,0.0170104338916261,0.2821974357321156,2
2020-07-28,0.0114271364871783,0.3394693761238372,0.0170434961700962,0.2783371232199393,2
2020-07-29,0.0110512735803538,0.3229818138405867,0.0171068892789892,0.2235453643930631,1
2020-07-30,0.011086452594843,0.3142988885006677,0.0175474112788768,0.2300891357768573,2
2020-07-31,0.0110889298365227,0.3110632804796716,0.0177710589396956,0.2347745276669658,2
2020-08-03,0.0110008512828614,0.3087612407436017,0.017751491941951,0.2233883808233655,1
2020-08-04,0.0110336549954111,0.309229468524515,0.0177977454625793,0.2287699940129418,2
2020-08-05,0.0110941698451281,0.3012985285626141,0.0181336725439194,0.2333181197808863,2
2020-08-06,0.0096335173898127,0.2460862480711056,0.0180025695232454,0.0196277217089453,1
2020-08-07,0.0095351705173635,0.2405577682748013,0.0181909895808814,0.0113365400298954,1
2020-08-10,0.007994743127661,0.1794216546930267,0.0182603142967085,-0.2096345024066838,1
2020-08-11,0.0077477809728137,0.1690409423991193,0.0182803048900526,-0.2457925802757743,1
